date,time,temperature,humidity,windspeed,pressure,visibility,sunrise,sunset,weather
1468886400,0,21,87,9,1014,6,5,20,Partly cloudy
1468886400,3,21,87,9,1014,8,5,20,Patchy rain possible
1468886400,6,26,79,7,1015,8,5,20,Partly cloudy
1468886400,9,30,51,11,1014,10,5,20,Patchy rain possible
1468886400,12,31,50,10,1014,10,5,20,Sunny
1468886400,15,31,51,12,1013,10,5,20,Patchy rain possible
1468886400,18,26,76,8,1014,10,5,20,Partly cloudy
1468886400,21,24,78,9,1014,10,5,20,Clear
1468972800,0,23,85,7,1014,8,5,20,Partly cloudy
1468972800,3,22,84,7,1014,8,5,20,Patchy rain possible
1468972800,6,26,75,6,1015,10,5,20,Partly cloudy
1468972800,9,30,56,10,1015,10,5,20,Partly cloudy
1468972800,12,30,56,9,1015,10,5,20,Partly cloudy
1468972800,15,29,61,13,1013,10,5,20,Moderate rain at times
1468972800,18,24,81,7,1014,8,5,20,Clear
1468972800,21,22,83,10,1014,9,5,20,Patchy rain possible
1469059200,0,21,86,7,1014,7,5,20,Partly cloudy
1469059200,3,20,85,8,1014,7,5,20,Patchy rain possible
1469059200,6,24,77,5,1015,8,5,20,Partly cloudy
1469059200,9,27,60,10,1014,10,5,20,Patchy rain possible
1469059200,12,29,61,11,1014,10,5,20,Partly cloudy
1469059200,15,28,64,14,1013,10,5,20,Moderate rain at times
1469059200,18,23,85,10,1013,8,5,20,Partly cloudy
1469059200,21,21,87,12,1013,7,5,20,Patchy rain possible
1469145600,0,21,88,10,1013,5,5,20,Cloudy
1469145600,3,20,90,10,1013,5,5,20,Patchy rain possible
1469145600,6,24,81,9,1014,9,5,20,Partly cloudy
1469145600,9,28,64,11,1014,10,5,20,Moderate rain at times
1469145600,12,28,58,10,1014,10,5,20,Partly cloudy
1469145600,15,28,62,12,1014,10,5,20,Patchy rain possible
1469145600,18,24,78,8,1014,10,5,20,Partly cloudy
1469145600,21,22,83,10,1015,9,5,20,Patchy rain possible
1469232000,0,21,89,8,1015,8,5,20,Partly cloudy
1469232000,3,19,90,9,1014,8,5,20,Patchy rain possible
1469232000,6,24,79,9,1015,8,5,20,Partly cloudy
1469232000,9,27,66,13,1014,10,5,20,Patchy rain possible
1469232000,12,28,64,12,1014,10,5,20,Partly cloudy
1469232000,15,26,73,14,1013,9,5,20,Heavy rain at times
1469232000,18,23,86,9,1012,8,5,20,Partly cloudy
1469232000,21,22,89,11,1012,8,5,20,Heavy rain at times
1469318400,0,21,91,8,1012,6,6,20,Cloudy
1469318400,3,21,91,11,1011,7,6,20,Moderate or heavy rain shower
1469318400,6,23,86,11,1011,8,6,20,Cloudy
1469318400,9,26,71,17,1011,10,6,20,Patchy rain possible
1469318400,12,26,73,14,1012,10,6,20,Cloudy
1469318400,15,26,73,14,1011,9,6,20,Moderate or heavy rain shower
1469318400,18,21,87,9,1013,8,6,20,Partly cloudy
1469318400,21,19,89,11,1013,7,6,20,Moderate rain at times
1469404800,0,19,87,11,1014,8,6,20,Partly cloudy
1469404800,3,18,88,12,1014,8,6,20,Patchy rain possible
1469404800,6,21,83,10,1015,10,6,20,Partly cloudy
1469404800,9,25,67,12,1015,9,6,20,Patchy rain possible
1469404800,12,26,61,10,1015,10,6,20,Partly cloudy
1469404800,15,25,63,12,1014,10,6,20,Patchy rain possible
1469404800,18,21,84,7,1015,8,6,20,Partly cloudy
1469404800,21,19,85,11,1015,9,6,20,Patchy rain possible
1469491200,0,19,88,9,1015,8,6,20,Partly cloudy
1469491200,3,18,89,11,1014,8,6,20,Moderate rain at times
1469491200,6,22,83,10,1014,9,6,20,Partly cloudy
1469491200,9,26,66,13,1013,10,6,20,Patchy rain possible
1469491200,12,27,63,12,1012,10,6,20,Partly cloudy
1469491200,15,27,66,15,1011,9,6,20,Heavy rain at times
1469491200,18,24,82,10,1012,8,6,20,Partly cloudy
1469491200,21,21,85,14,1012,9,6,20,Patchy rain possible
1469577600,0,21,88,10,1012,5,6,20,Partly cloudy
1469577600,3,19,90,11,1012,8,6,20,Patchy rain possible
1469577600,6,24,84,8,1013,10,6,20,Partly cloudy
1469577600,9,28,62,12,1013,10,6,20,Patchy rain possible
1469577600,12,28,63,10,1013,10,6,20,Cloudy
1469577600,15,28,64,13,1012,10,6,20,Patchy rain possible
1469577600,18,23,86,7,1013,7,6,20,Partly cloudy
1469577600,21,21,89,10,1013,7,6,20,Patchy rain possible
1469664000,0,21,80,5,1012,10,6,20,Clear
1469664000,3,24,75,7,1012,10,6,20,Clear
1469664000,6,29,59,5,1013,10,6,20,Sunny
1469664000,9,34,37,9,1012,10,6,20,Sunny
1469664000,12,35,36,8,1011,10,6,20,Sunny
1469664000,15,34,38,11,1011,10,6,20,Partly cloudy
1469664000,18,26,79,9,1011,10,6,20,Clear
1469664000,21,24,93,9,1012,9,6,20,Patchy rain possible
1469750400,0,25,92,5,1011,10,6,20,Partly cloudy
1469750400,3,24,96,3,1011,10,6,20,Light rain shower
1469750400,6,24,98,8,1012,0,6,20,Fog
1469750400,9,24,97,8,1012,7,6,20,Moderate rain
1469750400,12,29,68,7,1011,10,6,20,Sunny
1469750400,15,29,64,12,1011,10,6,20,Sunny
1469750400,18,21,96,4,1012,2,6,20,Mist
1469750400,21,19,96,2,1013,2,6,20,Mist
1469836800,0,20,96,4,1014,2,6,20,Mist
1469836800,3,19,94,8,1014,2,6,20,Mist
1469836800,6,25,71,7,1016,10,6,20,Partly cloudy
1469836800,9,29,49,6,1016,10,6,20,Sunny
1469836800,12,30,44,6,1017,10,6,20,Sunny
1469836800,15,29,49,8,1017,10,6,20,Partly cloudy
1469836800,18,24,79,7,1017,10,6,20,Partly cloudy
1469836800,21,21,90,6,1018,10,6,20,Cloudy
1469923200,0,20,98,5,1018,0,6,20,Fog
1469923200,3,21,99,1,1018,10,6,20,Light rain shower
1469923200,6,21,99,5,1020,0,6,20,Fog
1469923200,9,24,96,5,1020,2,6,20,Mist
1469923200,12,24,92,8,1020,10,6,20,Cloudy
1469923200,15,25,79,9,1019,10,6,20,Cloudy
1469923200,18,20,91,8,1019,10,6,20,Partly cloudy
1469923200,21,19,92,6,1020,10,6,20,Partly cloudy
1470009600,0,19,95,5,1019,2,6,20,Mist
1470009600,3,19,98,6,1019,10,6,20,Light rain shower
1470009600,6,20,95,5,1019,2,6,20,Mist
1470009600,9,25,75,11,1019,10,6,20,Partly cloudy
1470009600,12,25,74,10,1020,10,6,20,Cloudy
1470009600,15,24,83,11,1019,10,6,20,Cloudy
1470009600,18,20,94,5,1019,10,6,20,Cloudy
1470009600,21,19,95,6,1019,2,6,20,Mist
1470096000,0,18,99,6,1019,0,6,20,Fog
1470096000,3,18,97,8,1019,0,6,20,Fog
1470096000,6,20,86,5,1020,10,6,20,Partly cloudy
1470096000,9,25,62,9,1020,10,6,20,Partly cloudy
1470096000,12,26,63,6,1021,10,6,20,Partly cloudy
1470096000,15,25,59,12,1020,10,6,20,Sunny
1470096000,18,19,86,8,1020,10,6,20,Clear
1470096000,21,18,91,6,1021,6,6,20,Clear
1470182400,0,18,96,5,1021,2,6,20,Mist
1470182400,3,16,97,6,1021,2,6,20,Mist
1470182400,6,24,80,4,1022,10,6,20,Sunny
1470182400,9,28,47,5,1022,10,6,20,Sunny
1470182400,12,28,41,6,1022,10,6,20,Sunny
1470182400,15,27,40,10,1021,10,6,20,Sunny
1470182400,18,21,68,9,1021,10,6,20,Clear
1470182400,21,19,77,9,1021,10,6,20,Clear
1470268800,0,20,83,6,1021,10,6,20,Clear
1470268800,3,19,81,7,1021,10,6,20,Clear
1470268800,6,26,61,2,1022,10,6,20,Sunny
1470268800,9,30,41,6,1021,10,6,20,Sunny
1470268800,12,29,36,10,1020,10,6,20,Sunny
1470268800,15,28,40,13,1019,10,6,20,Sunny
1470268800,18,25,66,10,1019,10,6,20,Clear
1470268800,21,20,74,12,1019,10,6,20,Clear
1470355200,0,20,89,6,1018,10,6,20,Clear
1470355200,3,19,94,8,1018,2,6,20,Mist
1470355200,6,27,74,6,1017,10,6,20,Sunny
1470355200,9,30,44,12,1016,10,6,20,Sunny
1470355200,12,32,36,12,1014,10,6,20,Sunny
1470355200,15,29,41,18,1012,10,6,20,Sunny
1470355200,18,25,66,14,1011,10,6,20,Clear
1470355200,21,24,77,16,1011,10,6,20,Clear
1470441600,0,21,82,12,1009,10,6,20,Clear
1470441600,3,21,83,14,1008,10,6,20,Clear
1470441600,6,26,74,12,1007,10,6,20,Partly cloudy
1470441600,9,31,61,16,1006,9,6,20,Patchy rain possible
1470441600,12,32,67,12,1005,10,6,20,Partly cloudy
1470441600,15,34,79,9,1004,10,6,20,Sunny
1470441600,18,25,89,6,1005,10,6,20,Clear
1470441600,21,21,92,9,1006,10,6,20,Clear
1470528000,0,19,91,7,1007,10,6,20,Clear
1470528000,3,18,87,9,1008,10,6,20,Clear
1470528000,6,26,65,5,1009,10,6,20,Sunny
1470528000,9,28,38,10,1010,10,6,20,Sunny
1470528000,12,29,38,12,1010,10,6,20,Partly cloudy
1470528000,15,28,47,8,1010,10,6,20,Sunny
1470528000,18,25,64,6,1011,10,6,20,Clear
1470528000,21,20,66,9,1013,10,6,20,Clear
1470614400,0,19,75,6,1014,10,6,20,Clear
1470614400,3,18,80,8,1015,10,6,20,Clear
1470614400,6,25,62,7,1017,10,6,20,Sunny
1470614400,9,29,41,4,1017,10,6,20,Sunny
1470614400,12,30,33,4,1017,10,6,20,Sunny
1470614400,15,29,32,8,1016,10,6,20,Sunny
1470614400,18,20,66,5,1017,10,6,20,Clear
1470614400,21,19,64,8,1018,10,6,20,Clear
1470700800,0,18,69,6,1020,10,6,20,Clear
1470700800,3,18,65,8,1021,10,6,20,Clear
1470700800,6,25,63,9,1023,10,6,20,Sunny
1470700800,9,28,46,8,1023,10,6,20,Sunny
1470700800,12,29,42,8,1023,10,6,20,Partly cloudy
1470700800,15,30,38,11,1022,10,6,20,Sunny
1470700800,18,26,56,9,1022,10,6,20,Clear
1470700800,21,24,67,12,1023,10,6,20,Clear
1470787200,0,19,83,8,1023,10,6,20,Clear
1470787200,3,19,83,9,1023,10,6,20,Clear
1470787200,6,25,73,11,1023,10,6,20,Cloudy
1470787200,9,26,76,17,1022,10,6,20,Cloudy
1470787200,12,27,85,16,1021,10,6,20,Overcast
1470787200,15,29,86,15,1019,10,6,20,Overcast
1470787200,18,25,93,5,1019,10,6,20,Clear
1470787200,21,25,97,9,1019,0,6,20,Fog
1470873600,0,25,99,7,1018,0,6,20,Fog
1470873600,3,24,98,7,1018,0,6,20,Fog
1470873600,6,30,89,5,1018,10,6,20,Sunny
1470873600,9,38,55,8,1017,10,6,20,Sunny
1470873600,12,39,48,9,1016,10,6,20,Sunny
1470873600,15,39,49,11,1015,10,6,20,Sunny
1470873600,18,31,73,8,1014,10,6,20,Clear
1470873600,21,29,84,10,1014,10,6,20,Clear
1470960000,0,27,96,7,1013,2,6,20,Mist
1470960000,3,26,98,10,1012,10,6,20,Light rain shower
1470960000,6,30,87,10,1011,10,6,20,Partly cloudy
1470960000,9,37,53,17,1010,10,6,20,Sunny
1470960000,12,43,75,10,1009,9,6,20,Thundery outbreaks possible
1470960000,15,39,85,14,1009,9,6,20,Thundery outbreaks possible
1470960000,18,30,87,8,1010,10,6,20,Clear
1470960000,21,28,95,9,1011,9,6,20,Patchy rain possible
1471046400,0,26,97,2,1011,0,6,20,Fog
1471046400,3,21,98,8,1012,0,6,20,Fog
1471046400,6,21,94,9,1014,2,6,20,Mist
1471046400,9,25,87,9,1014,10,6,20,Cloudy
1471046400,12,27,65,10,1014,10,6,20,Partly cloudy
1471046400,15,26,86,12,1013,9,6,20,Patchy rain possible
1471046400,18,20,94,9,1013,10,6,20,Partly cloudy
1471046400,21,19,99,5,1013,10,6,20,Light rain shower
1471132800,0,19,99,3,1012,0,6,20,Fog
1471132800,3,24,99,9,1012,0,6,20,Fog
1471132800,6,29,91,10,1012,10,6,20,Partly cloudy
1471132800,9,37,52,17,1012,10,6,20,Sunny
1471132800,12,39,54,13,1012,10,6,20,Sunny
1471132800,15,38,50,14,1012,10,6,20,Partly cloudy
1471132800,18,30,67,7,1014,10,6,20,Cloudy
1471132800,21,28,75,10,1015,10,6,20,Partly cloudy
1471219200,0,26,82,8,1015,10,6,20,Clear
1471219200,3,25,79,12,1017,10,6,20,Clear
1471219200,6,27,71,11,1019,10,6,20,Sunny
1471219200,9,30,48,11,1019,10,6,20,Sunny
1471219200,12,32,41,12,1020,10,6,20,Sunny
1471219200,15,32,42,8,1020,10,6,20,Sunny
1471219200,18,25,78,5,1021,10,6,20,Clear
1471219200,21,21,91,3,1022,10,6,20,Clear
1471305600,0,20,89,3,1023,10,6,20,Clear
1471305600,3,19,81,5,1023,10,6,20,Partly cloudy
1471305600,6,25,70,2,1024,10,6,20,Partly cloudy
1471305600,9,30,53,8,1022,10,6,20,Partly cloudy
1471305600,12,30,66,8,1022,10,6,20,Partly cloudy
1471305600,15,31,73,14,1019,10,6,20,Partly cloudy
1471305600,18,27,86,13,1017,10,6,20,Partly cloudy
1471305600,21,26,94,19,1015,10,6,20,Partly cloudy
1471392000,0,27,88,16,1012,10,6,20,Clear
1471392000,3,28,77,20,1011,10,6,20,Partly cloudy
1471392000,6,28,66,16,1011,10,6,20,Partly cloudy
1471392000,9,29,51,24,1012,10,6,20,Sunny
1471392000,12,28,45,22,1013,10,6,20,Sunny
1471392000,15,28,46,18,1014,10,6,20,Sunny
1471392000,18,25,67,9,1015,10,6,20,Clear
1471392000,21,19,78,6,1016,10,6,20,Clear
1471478400,0,18,78,6,1016,10,6,20,Partly cloudy
1471478400,3,18,82,6,1016,10,6,20,Clear
1471478400,6,25,69,1,1016,10,6,20,Sunny
1471478400,9,30,48,10,1015,10,6,20,Sunny
1471478400,12,34,39,5,1014,10,6,20,Sunny
1471478400,15,32,52,6,1013,10,6,20,Partly cloudy
1471478400,18,26,67,5,1013,10,6,20,Partly cloudy
1471478400,21,24,81,8,1013,10,6,20,Clear
1471564800,0,21,86,6,1013,10,6,20,Clear
1471564800,3,20,88,8,1013,10,6,20,Clear
1471564800,6,26,73,6,1014,10,6,20,Partly cloudy
1471564800,9,32,49,5,1014,10,6,20,Sunny
1471564800,12,31,45,6,1013,10,6,20,Sunny
1471564800,15,29,46,9,1013,10,6,20,Sunny
1471564800,18,24,76,8,1013,10,6,20,Clear
1471564800,21,20,82,8,1014,10,6,20,Clear
1471651200,0,19,89,6,1014,10,6,20,Clear
1471651200,3,17,95,4,1015,2,6,20,Mist
1471651200,6,25,71,4,1015,10,6,20,Partly cloudy
1471651200,9,28,50,10,1015,10,6,20,Partly cloudy
1471651200,12,29,47,14,1015,10,6,20,Overcast
1471651200,15,28,45,18,1015,10,6,20,Partly cloudy
1471651200,18,25,67,10,1015,10,6,20,Clear
1471651200,21,20,79,10,1015,10,6,20,Clear
1471737600,0,18,88,7,1015,10,6,20,Clear
1471737600,3,18,93,7,1014,10,6,20,Clear
1471737600,6,25,72,6,1015,10,6,20,Sunny
1471737600,9,27,47,14,1014,10,6,20,Sunny
1471737600,12,28,46,14,1013,10,6,20,Sunny
1471737600,15,27,55,18,1011,10,6,20,Sunny
1471737600,18,25,82,8,1011,10,6,20,Clear
1471737600,21,21,94,10,1010,2,6,20,Mist
1471824000,0,25,99,9,1008,0,6,20,Fog
1471824000,3,25,97,15,1007,6,6,20,Heavy rain at times
1471824000,6,20,87,14,1009,10,6,20,Sunny
1471824000,9,26,53,19,1011,10,6,20,Sunny
1471824000,12,26,40,19,1013,10,6,20,Sunny
1471824000,15,25,40,20,1014,10,6,20,Sunny
1471824000,18,20,59,10,1018,10,6,20,Clear
1471824000,21,17,65,9,1021,10,6,20,Clear
1471910400,0,17,70,9,1022,10,6,20,Clear
1471910400,3,17,72,8,1023,10,6,20,Clear
1471910400,6,24,60,6,1025,10,6,20,Sunny
1471910400,9,27,37,6,1025,10,6,20,Sunny
1471910400,12,28,31,8,1024,10,6,20,Sunny
1471910400,15,27,34,12,1023,10,6,20,Sunny
1471910400,18,20,58,8,1023,10,6,20,Clear
1471910400,21,18,68,9,1024,10,6,20,Clear
1471996800,0,18,79,6,1024,10,6,20,Clear
1471996800,3,18,80,8,1023,10,6,20,Clear
1471996800,6,27,66,4,1024,10,6,20,Sunny
1471996800,9,31,43,6,1024,10,6,20,Sunny
1471996800,12,32,36,7,1022,10,6,20,Sunny
1471996800,15,31,38,10,1021,10,6,20,Sunny
1471996800,18,26,64,8,1021,10,6,20,Clear
1471996800,21,24,76,10,1021,10,6,20,Clear
1472083200,0,24,86,8,1020,10,6,19,Clear
1472083200,3,20,89,11,1020,10,6,19,Clear
1472083200,6,25,79,11,1019,10,6,19,Sunny
1472083200,9,29,49,19,1018,10,6,19,Sunny
1472083200,12,28,52,18,1018,10,6,19,Sunny
1472083200,15,27,57,15,1017,10,6,19,Sunny
1472083200,18,26,67,10,1016,10,6,19,Clear
1472083200,21,25,75,13,1016,10,6,19,Partly cloudy
1472169600,0,24,87,10,1015,10,6,19,Partly cloudy
1472169600,3,21,97,10,1015,0,6,19,Fog
1472169600,6,27,85,9,1015,10,6,19,Partly cloudy
1472169600,9,31,82,14,1014,10,6,19,Partly cloudy
1472169600,12,36,74,8,1014,9,6,19,Thundery outbreaks possible
1472169600,15,36,58,6,1014,9,6,19,Patchy rain possible
1472169600,18,27,90,2,1015,10,6,19,Clear
1472169600,21,26,76,7,1017,10,6,19,Clear
1472256000,0,26,76,7,1018,10,6,19,Clear
1472256000,3,24,80,6,1019,10,6,19,Clear
1472256000,6,26,63,6,1021,10,6,19,Sunny
1472256000,9,30,43,7,1022,10,6,19,Sunny
1472256000,12,29,40,9,1022,10,6,19,Sunny
1472256000,15,27,44,12,1022,10,6,19,Sunny
1472256000,18,20,68,7,1023,10,6,19,Partly cloudy
1472256000,21,19,74,5,1024,10,6,19,Partly cloudy
1472342400,0,19,78,5,1024,10,6,19,Partly cloudy
1472342400,3,17,88,4,1025,10,6,19,Clear
1472342400,6,25,63,3,1026,10,6,19,Sunny
1472342400,9,27,45,8,1025,10,6,19,Sunny
1472342400,12,29,45,10,1024,10,6,19,Sunny
1472342400,15,27,52,15,1022,10,6,19,Sunny
1472342400,18,25,69,10,1022,10,6,19,Clear
1472342400,21,20,74,13,1021,10,6,19,Clear
1472428800,0,20,77,11,1020,10,6,19,Clear
1472428800,3,19,94,14,1018,10,6,19,Light rain shower
1472428800,6,25,88,10,1018,10,6,19,Partly cloudy
1472428800,9,31,54,15,1017,10,6,19,Sunny
1472428800,12,30,39,19,1017,10,6,19,Sunny
1472428800,15,28,41,18,1018,10,6,19,Sunny
1472428800,18,25,61,9,1019,10,6,19,Clear
1472428800,21,20,78,7,1020,10,6,19,Clear
1472515200,0,21,77,7,1021,10,6,19,Clear
1472515200,3,22,74,6,1021,10,6,19,Clear
1472515200,6,26,68,4,1021,10,6,19,Sunny
1472515200,9,26,43,5,1021,10,6,19,Sunny
1472515200,12,26,47,6,1021,10,6,19,Sunny
1472515200,15,25,51,6,1020,10,6,19,Sunny
1472515200,18,24,58,6,1020,10,6,19,Clear
1472515200,21,23,68,6,1019,10,6,19,Clear
1472601600,0,19,88,7,1017,10,6,19,Clear
1472601600,3,18,92,9,1015,10,6,19,Clear
1472601600,6,24,79,12,1015,10,6,19,Sunny
1472601600,9,24,79,11,1014,10,6,19,Sunny
1472601600,12,25,78,10,1014,10,6,19,Sunny
1472601600,15,25,76,9,1013,10,6,19,Sunny
1472601600,18,25,74,6,1012,10,6,19,Partly cloudy
1472601600,21,25,83,11,1011,10,6,19,Partly cloudy
1472688000,0,21,93,8,1011,10,6,19,Cloudy
1472688000,3,20,96,7,1010,10,6,19,Light rain shower
1472688000,6,24,89,4,1010,10,6,19,Cloudy
1472688000,9,26,74,5,1010,9,6,19,Patchy rain possible
1472688000,12,26,77,4,1011,10,6,19,Overcast
1472688000,15,26,82,2,1010,10,6,19,Light rain shower
1472688000,18,18,94,3,1012,2,6,19,Mist
1472688000,21,18,92,9,1013,10,6,19,Clear
1472774400,0,16,92,10,1013,10,6,19,Clear
1472774400,3,15,90,10,1014,10,6,19,Clear
1472774400,6,19,75,11,1017,10,6,19,Sunny
1472774400,9,25,54,12,1017,10,6,19,Sunny
1472774400,12,25,53,10,1018,10,6,19,Partly cloudy
1472774400,15,25,60,9,1019,10,6,19,Sunny
1472774400,18,16,95,5,1020,2,6,19,Mist
1472774400,21,15,94,5,1022,10,6,19,Partly cloudy
1472860800,0,15,94,5,1022,10,6,19,Clear
1472860800,3,15,90,6,1023,10,6,19,Clear
1472860800,6,18,79,6,1024,10,6,19,Sunny
1472860800,9,25,62,8,1024,10,6,19,Sunny
1472860800,12,25,56,7,1023,10,6,19,Sunny
1472860800,15,21,64,9,1022,10,6,19,Sunny
1472860800,18,18,84,5,1022,10,6,19,Clear
1472860800,21,14,91,5,1023,10,6,19,Clear
1472947200,0,18,86,8,1023,10,6,19,Clear
1472947200,3,17,87,11,1023,10,6,19,Clear
1472947200,6,19,72,14,1024,10,6,19,Sunny
1472947200,9,24,53,19,1025,10,6,19,Sunny
1472947200,12,24,50,18,1025,10,6,19,Sunny
1472947200,15,20,56,17,1024,10,6,19,Sunny
1472947200,18,17,80,9,1025,10,6,19,Clear
1472947200,21,17,85,10,1025,10,6,19,Clear
1473033600,0,17,80,12,1024,10,6,19,Clear
1473033600,3,16,77,17,1024,10,6,19,Cloudy
1473033600,6,16,76,17,1025,10,6,19,Overcast
1473033600,9,20,63,23,1023,10,6,19,Sunny
1473033600,12,20,53,24,1020,10,6,19,Sunny
1473033600,15,20,53,27,1018,10,6,19,Sunny
1473033600,18,18,60,30,1017,10,6,19,Overcast
1473033600,21,19,77,27,1016,10,6,19,Overcast
1473120000,0,18,82,25,1016,10,6,19,Overcast
1473120000,3,19,91,23,1016,10,6,19,Overcast
1473120000,6,19,89,18,1017,10,6,19,Overcast
1473120000,9,21,85,16,1018,10,6,19,Cloudy
1473120000,12,25,82,13,1018,10,6,19,Overcast
1473120000,15,25,81,15,1018,10,6,19,Cloudy
1473120000,18,20,95,9,1019,2,6,19,Mist
1473120000,21,19,97,10,1019,2,6,19,Mist
1473206400,0,19,97,6,1018,2,6,19,Mist
1473206400,3,19,98,7,1018,0,6,19,Fog
1473206400,6,20,96,6,1018,2,6,19,Mist
1473206400,9,27,76,10,1018,10,6,19,Partly cloudy
1473206400,12,28,66,10,1017,10,6,19,Sunny
1473206400,15,27,72,13,1016,10,6,19,Partly cloudy
1473206400,18,20,98,6,1015,0,6,19,Fog
1473206400,21,19,99,5,1015,0,6,19,Fog
1473292800,0,19,99,6,1014,0,6,19,Fog
1473292800,3,19,99,5,1014,0,6,19,Fog
1473292800,6,21,93,6,1013,10,6,19,Overcast
1473292800,9,26,78,6,1012,10,6,19,Cloudy
1473292800,12,29,66,4,1011,10,6,19,Cloudy
1473292800,15,29,67,3,1010,10,6,19,Partly cloudy
1473292800,18,24,90,9,1011,10,6,19,Clear
1473292800,21,24,96,13,1010,9,6,19,Patchy rain possible
1473379200,0,24,94,9,1009,2,6,19,Mist
1473379200,3,24,96,10,1008,2,6,19,Mist
1473379200,6,27,85,6,1010,10,6,19,Cloudy
1473379200,9,30,87,7,1010,10,6,19,Partly cloudy
1473379200,12,36,48,10,1010,10,6,19,Sunny
1473379200,15,35,45,12,1011,10,6,19,Sunny
1473379200,18,27,65,8,1013,10,6,19,Clear
1473379200,21,25,76,7,1015,10,6,19,Clear
1473465600,0,21,90,4,1016,10,6,19,Clear
1473465600,3,24,81,7,1016,10,6,19,Clear
1473465600,6,25,76,4,1018,10,6,19,Overcast
1473465600,9,26,60,10,1018,10,6,19,Partly cloudy
1473465600,12,28,54,12,1018,10,6,19,Overcast
1473465600,15,27,66,14,1016,10,6,19,Partly cloudy
1473465600,18,25,89,7,1016,10,6,19,Clear
1473465600,21,25,95,14,1015,10,6,19,Partly cloudy
1473552000,0,25,90,15,1014,10,6,19,Partly cloudy
1473552000,3,25,92,18,1012,10,6,19,Overcast
1473552000,6,26,85,19,1011,10,6,19,Overcast
1473552000,9,30,67,22,1011,10,6,19,Partly cloudy
1473552000,12,26,49,18,1013,10,6,19,Sunny
1473552000,15,26,35,17,1014,10,6,19,Sunny
1473552000,18,24,54,9,1017,10,6,19,Clear
1473552000,21,17,49,15,1020,10,6,19,Clear
1473638400,0,18,60,7,1021,10,6,19,Clear
1473638400,3,15,70,8,1022,10,6,19,Clear
1473638400,6,19,58,7,1024,10,6,19,Sunny
1473638400,9,27,36,4,1024,10,6,19,Sunny
1473638400,12,28,33,2,1023,10,6,19,Sunny
1473638400,15,27,36,3,1022,10,6,19,Sunny
1473638400,18,18,71,8,1022,10,6,19,Clear
1473638400,21,17,72,9,1022,10,6,19,Clear
1473724800,0,17,78,8,1022,10,6,19,Clear
1473724800,3,16,81,8,1022,10,6,19,Clear
1473724800,6,25,70,5,1023,10,6,19,Sunny
1473724800,9,26,43,14,1022,10,6,19,Sunny
1473724800,12,28,36,13,1020,10,6,19,Sunny
1473724800,15,27,41,15,1019,10,6,19,Sunny
1473724800,18,24,67,12,1019,10,6,19,Clear
1473724800,21,19,74,16,1019,10,6,19,Clear
1473811200,0,19,76,12,1018,10,6,19,Clear
1473811200,3,18,78,13,1017,10,6,19,Clear
1473811200,6,24,71,12,1017,10,6,19,Sunny
1473811200,9,28,50,15,1016,10,6,19,Sunny
1473811200,12,31,39,16,1014,10,6,19,Sunny
1473811200,15,28,53,19,1014,9,6,19,Patchy rain possible
1473811200,18,24,66,18,1017,10,6,19,Clear
1473811200,21,17,65,14,1020,10,6,19,Clear
1473897600,0,17,73,10,1022,10,6,19,Clear
1473897600,3,15,79,12,1022,10,6,19,Clear
1473897600,6,15,70,12,1025,10,6,19,Partly cloudy
1473897600,9,19,55,12,1025,10,6,19,Partly cloudy
1473897600,12,25,48,8,1025,10,6,19,Sunny
1473897600,15,21,53,9,1024,10,6,19,Sunny
1473897600,18,15,81,8,1025,10,6,19,Clear
1473897600,21,14,83,7,1026,10,6,19,Clear
1473984000,0,14,86,6,1026,10,6,19,Clear
1473984000,3,13,90,5,1026,10,6,19,Clear
1473984000,6,16,69,1,1028,10,6,19,Sunny
1473984000,9,24,49,6,1027,10,6,19,Sunny
1473984000,12,25,42,10,1026,10,6,19,Sunny
1473984000,15,24,43,14,1025,10,6,19,Sunny
1473984000,18,17,69,12,1025,10,6,19,Clear
1473984000,21,14,79,10,1026,10,6,19,Clear
1474070400,0,14,88,6,1025,10,6,19,Clear
1474070400,3,13,89,7,1025,10,6,19,Clear
1474070400,6,19,72,4,1025,10,6,19,Sunny
1474070400,9,24,51,13,1024,10,6,19,Sunny
1474070400,12,26,43,15,1022,10,6,19,Sunny
1474070400,15,25,50,18,1020,10,6,19,Sunny
1474070400,18,20,81,11,1020,10,6,19,Clear
1474070400,21,18,94,14,1020,10,6,19,Partly cloudy
1474156800,0,18,97,11,1018,0,6,19,Fog
1474156800,3,19,92,14,1017,10,6,19,Partly cloudy
1474156800,6,24,83,17,1018,10,6,19,Partly cloudy
1474156800,9,28,64,22,1017,10,6,19,Partly cloudy
1474156800,12,28,73,14,1017,10,6,19,Cloudy
1474156800,15,28,76,13,1016,10,6,19,Partly cloudy
1474156800,18,24,92,6,1017,10,6,19,Partly cloudy
1474156800,21,21,98,9,1018,7,6,19,Moderate or heavy rain shower
1474243200,0,21,99,9,1017,0,6,19,Fog
1474243200,3,21,99,9,1017,7,6,19,Moderate or heavy rain shower
1474243200,6,24,97,4,1018,2,6,19,Mist
1474243200,9,27,80,8,1018,10,6,19,Light rain shower
1474243200,12,25,92,5,1018,10,6,19,Overcast
1474243200,15,25,96,1,1017,9,6,19,Patchy light rain
1474243200,18,20,98,3,1018,0,6,19,Fog
